fish_id,site_id,year,month,day,location,fish_num,species,length,height,Lep_cope,chalA,chalB,Lep_PAmale,Lep_PAfemale,Lep_male,Lep_nongravid,Lep_gravid,Caligus_cope,Caligus_mot,Caligus_gravid,unid_cope,chal_unid,unid_PA,unid_adult,chal_scar,pred_scar,mot_scar,hem,mateguarding,eroded_gill,blue_blotches,pinched_belly,scales,white_eye,Grazed_gill_plate,Lironca,comments,sum_all_lice,Prevalence,Motile Lep,Motile Caligus,chal,attached
3668,147,2021,4,23,Bedwell 3,8,chum,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3669,147,2021,4,23,Bedwell 3,9,chum,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3670,147,2021,4,23,Bedwell 3,10,chum,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3671,147,2021,4,23,Bedwell 3,11,chum,40,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3672,147,2021,4,23,Bedwell 3,12,chum,44,8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3673,147,2021,4,23,Bedwell 3,13,chum,42,7,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3674,147,2021,4,23,Bedwell 3,14,chum,42,7,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3675,147,2021,4,23,Bedwell 3,15,chum,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3676,147,2021,4,23,Bedwell 3,16,chum,41,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3677,147,2021,4,23,Bedwell 3,17,chum,41,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3678,147,2021,4,23,Bedwell 3,18,chum,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3679,147,2021,4,23,Bedwell 3,19,chum,43,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3680,147,2021,4,23,Bedwell 3,20,chum,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3681,147,2021,4,23,Bedwell 3,21,chum,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3682,147,2021,4,23,Bedwell 3,22,chum,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3683,147,2021,4,23,Bedwell 3,23,chum,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3684,147,2021,4,23,Bedwell 3,24,chum,42,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,147,2021,4,23,Bedwell 3,25,chum,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3686,147,2021,4,23,Bedwell 3,26,chum,39,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3687,147,2021,4,23,Bedwell 3,27,chum,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3688,147,2021,4,23,Bedwell 3,28,chum,44,8,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,h-flank,,,,,,
3689,147,2021,4,23,Bedwell 3,29,chum,41,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3690,147,2021,4,23,Bedwell 3,30,chum,41,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3691,147,2021,4,23,Bedwell 3,31,chum,42,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,147,2021,4,23,Bedwell 3,32,chum,45,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3693,147,2021,4,23,Bedwell 3,33,chum,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3694,147,2021,4,23,Bedwell 3,34,chum,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3695,147,2021,4,23,Bedwell 3,35,chum,41,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3696,147,2021,4,23,Bedwell 3,36,chum,39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3697,147,2021,4,23,Bedwell 3,37,chum,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3698,147,2021,4,23,Bedwell 3,38,chum,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3699,147,2021,4,23,Bedwell 3,39,chum,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,147,2021,4,23,Bedwell 3,40,chum,42,7,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701,147,2021,4,23,Bedwell 3,41,chum,39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3702,147,2021,4,23,Bedwell 3,42,chum,43,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3703,147,2021,4,23,Bedwell 3,43,chum,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3704,147,2021,4,23,Bedwell 3,44,chum,43,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3705,147,2021,4,23,Bedwell 3,45,chum,47,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3706,147,2021,4,23,Bedwell 3,46,chum,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3707,147,2021,4,23,Bedwell 3,47,chum,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3708,147,2021,4,23,Bedwell 3,48,chum,47,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3709,147,2021,4,23,Bedwell 3,49,chum,42,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3710,147,2021,4,23,Bedwell 3,50,chum,41,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3711,148,2021,4,28,Bedwell Estuary ,1,chinook,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tag 8, weight",,,,,,
3712,148,2021,4,28,Bedwell Estuary ,2,chum,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3713,148,2021,4,28,Bedwell Estuary ,3,chum,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3714,148,2021,4,28,Bedwell Estuary ,4,chum,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3715,148,2021,4,28,Bedwell Estuary ,5,chum,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3716,148,2021,4,28,Bedwell Estuary ,6,chum,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3717,148,2021,4,28,Bedwell Estuary ,7,chum,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3718,148,2021,4,28,Bedwell Estuary ,8,chum,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3719,148,2021,4,28,Bedwell Estuary ,9,chinook,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tag 9, weight",,,,,,
3720,148,2021,4,28,Bedwell Estuary ,10,chum,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3721,148,2021,4,28,Bedwell Estuary ,11,chinook,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 10, weight",,,,,,
3722,148,2021,4,28,Bedwell Estuary ,12,chum,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3723,148,2021,4,28,Bedwell Estuary ,13,chum,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3724,148,2021,4,28,Bedwell Estuary ,14,chum,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3725,148,2021,4,28,Bedwell Estuary ,15,chum,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3726,148,2021,4,28,Bedwell Estuary ,16,chum,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3727,148,2021,4,28,Bedwell Estuary ,17,chum,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3728,148,2021,4,28,Bedwell Estuary ,18,chinook,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 11, weight",,,,,,
3729,148,2021,4,28,Bedwell Estuary ,19,chum,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"scarred flank, weight",,,,,,
3730,148,2021,4,28,Bedwell Estuary ,20,chinook,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 12, weight",,,,,,
3731,148,2021,4,28,Bedwell Estuary ,21,chum,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3732,148,2021,4,28,Bedwell Estuary ,22,chum,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3733,148,2021,4,28,Bedwell Estuary ,23,chum,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"scarred flank, weight",,,,,,
3734,148,2021,4,28,Bedwell Estuary ,24,chinook,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 13, weight",,,,,,
3735,148,2021,4,28,Bedwell Estuary ,25,chum,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3736,148,2021,4,28,Bedwell Estuary ,26,chinook,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 14, weight",,,,,,
3737,148,2021,4,28,Bedwell Estuary ,27,chinook,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 15, weight",,,,,,
3738,148,2021,4,28,Bedwell Estuary ,28,chinook,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 16, weight",,,,,,
3739,148,2021,4,28,Bedwell Estuary ,29,chinook,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 17, weight",,,,,,
3740,148,2021,4,28,Bedwell Estuary ,30,coho,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3741,148,2021,4,28,Bedwell Estuary ,31,chinook,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 18, weight",,,,,,
3742,148,2021,4,28,Bedwell Estuary ,32,chinook,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 19, weight",,,,,,
3743,148,2021,4,28,Bedwell Estuary ,33,chinook,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 20, weight",,,,,,
3744,148,2021,4,28,Bedwell Estuary ,34,chum,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3745,148,2021,4,28,Bedwell Estuary ,35,chinook,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 21, weight",,,,,,
3746,148,2021,4,28,Bedwell Estuary ,36,chinook,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 22, weight",,,,,,
3747,148,2021,4,28,Bedwell Estuary ,37,chum,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"hemorrhaging head, weight",,,,,,
3748,148,2021,4,28,Bedwell Estuary ,38,chinook,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 23, weight",,,,,,
3749,148,2021,4,28,Bedwell Estuary ,39,chum,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3750,148,2021,4,28,Bedwell Estuary ,40,chum,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3751,148,2021,4,28,Bedwell Estuary ,41,chinook,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 24, weight",,,,,,
3752,148,2021,4,28,Bedwell Estuary ,42,chum,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3753,148,2021,4,28,Bedwell Estuary ,43,chum,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3754,148,2021,4,28,Bedwell Estuary ,44,chinook,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 25, weight",,,,,,
3755,148,2021,4,28,Bedwell Estuary ,45,chinook,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 26, weight",,,,,,
3756,148,2021,4,28,Bedwell Estuary ,46,chum,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3757,148,2021,4,28,Bedwell Estuary ,47,chum,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3758,148,2021,4,28,Bedwell Estuary ,48,chum,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3759,148,2021,4,28,Bedwell Estuary ,49,chinook,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 27, weight",,,,,,
3760,148,2021,4,28,Bedwell Estuary ,50,chum,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3761,148,2021,4,28,Bedwell Estuary ,51,chinook,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 28, weight",,,,,,
3762,148,2021,4,28,Bedwell Estuary ,52,chinook,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 29, weight",,,,,,
3763,148,2021,4,28,Bedwell Estuary ,53,chinook,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 30, weight",,,,,,
3764,148,2021,4,28,Bedwell Estuary ,54,chum,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3765,148,2021,4,28,Bedwell Estuary ,55,chinook,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 31, weight",,,,,,
3766,148,2021,4,28,Bedwell Estuary ,56,chinook,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 32, weight",,,,,,
3767,148,2021,4,28,Bedwell Estuary ,57,chum ,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3768,148,2021,4,28,Bedwell Estuary ,58,chum,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3769,148,2021,4,28,Bedwell Estuary ,59,chum,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3770,148,2021,4,28,Bedwell Estuary ,60,chum,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3771,148,2021,4,28,Bedwell Estuary ,61,chum,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3772,148,2021,4,28,Bedwell Estuary ,62,chum,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3773,148,2021,4,28,Bedwell Estuary ,63,chinook,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 33, weight",,,,,,
3774,148,2021,4,28,Bedwell Estuary ,64,chum,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3775,148,2021,4,28,Bedwell Estuary ,65,chinook,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 34, weight",,,,,,
3776,148,2021,4,28,Bedwell Estuary ,66,chum,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3777,148,2021,4,28,Bedwell Estuary ,67,chinook,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 35, weight",,,,,,
3778,148,2021,4,28,Bedwell Estuary ,68,chum,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3779,148,2021,4,28,Bedwell Estuary ,69,chum ,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3780,148,2021,4,28,Bedwell Estuary ,70,chum,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3781,148,2021,4,28,Bedwell Estuary ,71,chinook,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 36, weight",,,,,,
3782,148,2021,4,28,Bedwell Estuary ,72,chum,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3783,148,2021,4,28,Bedwell Estuary ,73,chum ,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3784,148,2021,4,28,Bedwell Estuary ,74,chinook,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 37, weight",,,,,,
3785,148,2021,4,28,Bedwell Estuary ,75,chinook,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 38, weight",,,,,,
3786,148,2021,4,28,Bedwell Estuary ,76,chinook,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 39, weight",,,,,,
3787,148,2021,4,28,Bedwell Estuary ,77,chinook,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 40, weight",,,,,,
3788,148,2021,4,28,Bedwell Estuary ,78,chinook,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 41, weight",,,,,,
3789,148,2021,4,28,Bedwell Estuary ,79,chinook,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 42, weight",,,,,,
3790,148,2021,4,28,Bedwell Estuary ,80,chinook,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 43, weight",,,,,,
3791,148,2021,4,28,Bedwell Estuary ,81,chinook,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 44, weight",,,,,,
3792,148,2021,4,28,Bedwell Estuary ,82,chinook,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 45, weight",,,,,,
3793,148,2021,4,28,Bedwell Estuary ,83,chinook,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 46, weight",,,,,,
3794,148,2021,4,28,Bedwell Estuary ,84,chinook,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 47, weight",,,,,,
3795,148,2021,4,28,Bedwell Estuary ,85,chinook,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 48, weight",,,,,,
3796,148,2021,4,28,Bedwell Estuary ,86,chinook,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 49, weight",,,,,,
3797,148,2021,4,28,Bedwell Estuary ,87,chinook,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 50, weight",,,,,,
3798,148,2021,4,28,Bedwell Estuary ,88,chinook,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 51, weight",,,,,,
3799,148,2021,4,28,Bedwell Estuary ,89,chinook,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 52, weight",,,,,,
3800,148,2021,4,28,Bedwell Estuary ,90,chinook,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 53, weight",,,,,,
3801,148,2021,4,28,Bedwell Estuary ,91,chinook,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 54, weight",,,,,,
3802,148,2021,4,28,Bedwell Estuary ,92,chinook,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 55, weight",,,,,,
3803,148,2021,4,28,Bedwell Estuary ,93,chinook,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 56, weight",,,,,,
3804,148,2021,4,28,Bedwell Estuary ,94,chinook,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 57, weight",,,,,,
3805,148,2021,4,28,Bedwell Estuary ,95,chinook,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 58, weight",,,,,,
3806,148,2021,4,28,Bedwell Estuary ,96,chinook,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 59, weight",,,,,,
3807,148,2021,4,28,Bedwell Estuary ,97,chinook,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tag 60, weight",,,,,,
3808,148,2021,4,28,Bedwell Estuary ,98,chum,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3809,148,2021,4,28,Bedwell Estuary ,99,chum,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3810,148,2021,4,28,Bedwell Estuary ,100,chum,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,
3811,149,2021,4,29,Ritchie Bay ,1,chum,67,13,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
3812,149,2021,4,29,Ritchie Bay ,2,chum,37,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3813,149,2021,4,29,Ritchie Bay ,3,chum,62,11,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
3814,149,2021,4,29,Ritchie Bay ,4,chum,81,16,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,
3815,149,2021,4,29,Ritchie Bay ,5,chum,78,14,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
3816,149,2021,4,29,Ritchie Bay ,6,chum,66,11,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
3817,149,2021,4,29,Ritchie Bay ,7,chum,61,10,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
3818,149,2021,4,29,Ritchie Bay ,8,chum,75,14,,1,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,
3819,149,2021,4,29,Ritchie Bay ,9,chum,66,12,,2,,,,,,,1,,,,,,,,,,1,,,,,1,,,,H-ANF,,,,,,
3820,149,2021,4,29,Ritchie Bay ,10,chum,68,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3821,149,2021,4,29,Ritchie Bay ,11,chum,73,13,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
3822,149,2021,4,29,Ritchie Bay ,12,chum,67,11,,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,
3823,149,2021,4,29,Ritchie Bay ,13,chum,61,10,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3824,149,2021,4,29,Ritchie Bay ,14,chum,78,13,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
3825,149,2021,4,29,Ritchie Bay ,15,chum,58,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3826,149,2021,4,29,Ritchie Bay ,16,chum,89,13,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,
3827,149,2021,4,29,Ritchie Bay ,17,chum,73,12,,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,
3828,149,2021,4,29,Ritchie Bay ,18,chum,55,9,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
3829,149,2021,4,29,Ritchie Bay ,19,chum,73,13,,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
3830,149,2021,4,29,Ritchie Bay ,20,chum,86,16,,,,,,,,,,2,,,,,,,,,,,,,,1,,,,,,,,,,
3831,149,2021,4,29,Ritchie Bay ,21,chum,75,14,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,
3832,149,2021,4,29,Ritchie Bay ,22,chum,62,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3833,149,2021,4,29,Ritchie Bay ,23,chum,64,11,,2,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
3834,149,2021,4,29,Ritchie Bay ,24,chum,72,12,1,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,
3835,149,2021,4,29,Ritchie Bay ,25,chum,71,12,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
3836,149,2021,4,29,Ritchie Bay ,26,chum,65,11,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
3837,149,2021,4,29,Ritchie Bay ,27,chum,57,10,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3838,149,2021,4,29,Ritchie Bay ,28,chum,71,12,1,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,
3839,149,2021,4,29,Ritchie Bay ,29,chum,53,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3840,149,2021,4,29,Ritchie Bay ,30,chum,49,9,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
3841,149,2021,4,29,Ritchie Bay ,31,chum,77,15,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
3842,149,2021,4,29,Ritchie Bay ,32,chum,62,10,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3843,149,2021,4,29,Ritchie Bay ,33,chum,69,10,,,,,1,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,
3844,149,2021,4,29,Ritchie Bay ,34,chum,83,15,,1,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,
3845,149,2021,4,29,Ritchie Bay ,35,chum,62,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3846,149,2021,4,29,Ritchie Bay ,36,chum,53,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3847,149,2021,4,29,Ritchie Bay ,37,chum,67,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3848,149,2021,4,29,Ritchie Bay ,38,chum,71,12,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
3849,149,2021,4,29,Ritchie Bay ,39,chum,70,11,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
3850,149,2021,4,29,Ritchie Bay ,40,chum,72,12,1,,,,1,,,,1,,,,,,,1,,1,,,,,,1,1,,,,,,,,,
3851,149,2021,4,29,Ritchie Bay ,41,chum,67,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3852,149,2021,4,29,Ritchie Bay ,42,chum,77,13,,,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,
3853,149,2021,4,29,Ritchie Bay ,43,chum,66,12,,2,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
3854,149,2021,4,29,Ritchie Bay ,44,chum,72,13,,,2,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
3855,149,2021,4,29,Ritchie Bay ,45,chum,43,7,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
3856,149,2021,4,29,Ritchie Bay ,46,chum,55,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3857,149,2021,4,29,Ritchie Bay ,47,chum,65,12,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
3858,149,2021,4,29,Ritchie Bay ,48,chum,72,13,,1,1,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,
3859,149,2021,4,29,Ritchie Bay ,49,chum,61,11,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,scarred flank,,,,,,
3860,149,2021,4,29,Ritchie Bay ,50,chum,70,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3861,151,2021,4,29,Meares North,1,chum,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3862,151,2021,4,29,Meares North,2,chum,42,6,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
3863,151,2021,4,29,Meares North,3,chum,61,10,,2,1,,,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,
3864,151,2021,4,29,Meares North,4,chum,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3865,151,2021,4,29,Meares North,5,chum,46,9,,3,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
3866,151,2021,4,29,Meares North,6,chum,41,7,,2,,,,,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,
3867,151,2021,4,29,Meares North,7,chum,68,13,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
3868,151,2021,4,29,Meares North,8,chum,69,12,1,2,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
3869,151,2021,4,29,Meares North,9,chum,49,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
