event_id,fish_id,length,weight,height,fish_species,lep_cop,lep_chal,lep_motile,lep_unknown,cal_cop,cal_chal,cal_motile,cal_unknown,unknown_cop,unknown_chal,unknown_motile,unknown_unknown
ccfs_2019-05-0846,ccfs_920,73.0,,11.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-0846,ccfs_921,64.0,,10.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-0846,ccfs_922,64.0,,9.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
ccfs_2019-05-0846,ccfs_923,53.0,,8.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-0846,ccfs_924,54.0,,9.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-0846,ccfs_925,64.0,,10.0,Chum Salmon,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-0846,ccfs_926,56.0,,10.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-0846,ccfs_927,59.0,,9.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-0846,ccfs_928,71.0,,12.0,Chum Salmon,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
ccfs_2019-05-0847,ccfs_929,51.0,,7.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-0847,ccfs_930,54.0,,9.0,Chum Salmon,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
ccfs_2019-05-0847,ccfs_931,46.0,,7.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-0847,ccfs_932,55.0,,9.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-0847,ccfs_933,53.0,,10.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ccfs_2019-05-0847,ccfs_934,46.0,,8.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-0847,ccfs_935,62.0,,12.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ccfs_2019-05-0847,ccfs_936,50.0,,8.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ccfs_2019-05-0847,ccfs_937,62.0,,11.0,Chum Salmon,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
ccfs_2019-05-0847,ccfs_938,54.0,,9.0,Chum Salmon,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
ccfs_2019-05-0847,ccfs_939,54.0,,10.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-0847,ccfs_940,52.0,,9.0,Chum Salmon,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ccfs_2019-05-0847,ccfs_941,53.0,,9.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-0847,ccfs_942,45.0,,7.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
ccfs_2019-05-0847,ccfs_943,57.0,,8.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-0847,ccfs_944,50.0,,9.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ccfs_2019-05-0847,ccfs_945,41.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-0847,ccfs_946,41.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-0847,ccfs_947,45.0,,7.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-0847,ccfs_948,54.0,,9.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ccfs_2019-05-0847,ccfs_949,59.0,,9.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-0847,ccfs_950,51.0,,8.0,Chum Salmon,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-0847,ccfs_951,48.0,,8.0,Chum Salmon,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-0847,ccfs_952,56.0,,11.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-0847,ccfs_953,55.0,,9.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-0847,ccfs_954,46.0,,8.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ccfs_2019-05-0847,ccfs_955,56.0,,9.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ccfs_2019-05-0847,ccfs_956,56.0,,10.0,Chum Salmon,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-0847,ccfs_957,52.0,,8.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-1048,ccfs_958,46.0,,6.0,Chum Salmon,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ccfs_2019-05-1048,ccfs_959,51.0,,8.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
ccfs_2019-05-1048,ccfs_960,45.0,,7.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-1048,ccfs_961,55.0,,7.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-1048,ccfs_962,38.0,,5.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1048,ccfs_963,44.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1048,ccfs_964,37.0,,5.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1048,ccfs_965,57.0,,9.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1048,ccfs_966,42.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1048,ccfs_967,49.0,,8.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-1048,ccfs_968,40.0,,5.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1048,ccfs_969,53.0,,9.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
ccfs_2019-05-1048,ccfs_970,46.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-1048,ccfs_971,41.0,,5.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1048,ccfs_972,55.0,,9.0,Chum Salmon,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-1048,ccfs_973,39.0,,4.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1048,ccfs_974,47.0,,7.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1048,ccfs_975,51.0,,9.0,Chum Salmon,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1048,ccfs_976,54.0,,8.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-1048,ccfs_977,38.0,,5.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1048,ccfs_978,53.0,,7.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-1048,ccfs_979,47.0,,7.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-1048,ccfs_980,54.0,,8.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-1048,ccfs_981,53.0,,7.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-1048,ccfs_982,48.0,,8.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
ccfs_2019-05-1048,ccfs_983,52.0,,8.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-1048,ccfs_984,47.0,,7.0,Chum Salmon,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-1048,ccfs_985,43.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1048,ccfs_986,42.0,,6.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1048,ccfs_987,54.0,,9.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-1048,ccfs_988,52.0,,8.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-1048,ccfs_989,42.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1048,ccfs_990,55.0,,8.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-1048,ccfs_991,50.0,,7.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-1048,ccfs_992,43.0,,7.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1048,ccfs_993,53.0,,7.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-1048,ccfs_994,54.0,,9.0,Chum Salmon,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-1048,ccfs_995,54.0,,9.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-1048,ccfs_996,36.0,,5.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1048,ccfs_997,52.0,,9.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ccfs_2019-05-1048,ccfs_998,39.0,,5.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1048,ccfs_999,47.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ccfs_2019-05-1048,ccfs_1000,47.0,,7.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-1048,ccfs_1001,55.0,,8.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1048,ccfs_1002,45.0,,7.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
ccfs_2019-05-1048,ccfs_1003,46.0,,9.0,Chum Salmon,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-1048,ccfs_1004,38.0,,5.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1048,ccfs_1005,53.0,,9.0,Chum Salmon,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ccfs_2019-05-1048,ccfs_1006,41.0,,5.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1048,ccfs_1007,39.0,,5.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1048,ccfs_1008,87.0,,16.0,Coho Salmon,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1049,ccfs_1009,39.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1049,ccfs_1010,41.0,,5.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1049,ccfs_1011,43.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1049,ccfs_1012,48.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1049,ccfs_1013,42.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1049,ccfs_1014,46.0,,8.0,Chinook Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1049,ccfs_1015,40.0,,5.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1049,ccfs_1016,38.0,,5.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1049,ccfs_1017,42.0,,5.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1049,ccfs_1018,38.0,,5.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1049,ccfs_1019,39.0,,5.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1049,ccfs_1020,39.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1049,ccfs_1021,42.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1049,ccfs_1022,42.0,,7.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1049,ccfs_1023,46.0,,7.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1049,ccfs_1024,45.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1050,ccfs_1025,42.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1050,ccfs_1026,44.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1050,ccfs_1027,44.0,,7.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-1050,ccfs_1028,40.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1050,ccfs_1029,38.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1050,ccfs_1030,52.0,,7.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1050,ccfs_1031,43.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-1050,ccfs_1032,41.0,,5.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1050,ccfs_1033,40.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1050,ccfs_1034,42.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1050,ccfs_1035,42.0,,6.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1050,ccfs_1036,44.0,,8.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1050,ccfs_1037,44.0,,7.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1050,ccfs_1038,42.0,,7.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1050,ccfs_1039,40.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1050,ccfs_1040,44.0,,7.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1041,42.0,,7.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1042,38.0,,5.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1043,50.0,,7.0,Chum Salmon,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1044,49.0,,7.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1045,43.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1046,52.0,,9.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1047,44.0,,6.0,Chum Salmon,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1048,42.0,,6.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1049,39.0,,6.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1050,42.0,,7.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1051,42.0,,6.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1052,43.0,,6.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1053,47.0,,8.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1054,43.0,,6.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1055,41.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1056,39.0,,5.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1057,40.0,,5.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1058,45.0,,6.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1059,42.0,,6.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1060,43.0,,6.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1061,44.0,,7.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1062,43.0,,7.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1063,43.0,,5.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1064,45.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1065,41.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1066,46.0,,6.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1067,42.0,,4.0,Chum Salmon,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1068,41.0,,6.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1069,39.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1070,40.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1071,42.0,,6.0,Chum Salmon,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1072,38.0,,6.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1073,40.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1074,41.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1075,40.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1076,40.0,,6.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1077,38.0,,6.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1078,45.0,,7.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1079,46.0,,8.0,Chum Salmon,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1080,40.0,,5.0,Chum Salmon,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1081,39.0,,6.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1082,38.0,,5.0,Chum Salmon,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1083,39.0,,5.0,Chum Salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1084,42.0,,6.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ccfs_2019-05-1051,ccfs_1085,45.0,,7.0,Chum Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
