event_id,sampledate,region,dfozone,sample_site,latitude,longitude,source
scfs_472.0,2015-05-14,Broughton Archipelago,3_3,Burdwood,50.78778333,-126.4948667,Salmon Coast Field Station / Raincoast Research
scfs_473.0,2015-05-14,Broughton Archipelago,3_3,Glacier,50.8451,-126.2839167,Salmon Coast Field Station / Raincoast Research
scfs_474.0,2015-05-14,Broughton Archipelago,3_3,Wicklow,50.8451,,Salmon Coast Field Station / Raincoast Research
scfs_475.0,2015-05-22,Broughton Archipelago,3_3,Burdwood,50.78575,-126.5017333,Salmon Coast Field Station / Raincoast Research
scfs_476.0,2015-05-22,Broughton Archipelago,3_3,Glacier,50.84745,-126.3093333,Salmon Coast Field Station / Raincoast Research
scfs_477.0,2015-05-22,Broughton Archipelago,3_3,Wicklow,50.78788333,-126.6914667,Salmon Coast Field Station / Raincoast Research
scfs_478.0,2015-05-29,Broughton Archipelago,3_3,Burdwood,50.78778333,-126.4948667,Salmon Coast Field Station / Raincoast Research
scfs_479.0,2015-05-29,Broughton Archipelago,3_3,Glacier,50.8451,-126.2839167,Salmon Coast Field Station / Raincoast Research
scfs_480.0,2015-05-29,Broughton Archipelago,3_3,Wicklow,50.78778333,-126.6768667,Salmon Coast Field Station / Raincoast Research
scfs_481.0,2015-06-05,Broughton Archipelago,3_3,Burdwood,50.78778333,-126.4948667,Salmon Coast Field Station / Raincoast Research
scfs_482.0,2015-06-05,Broughton Archipelago,3_3,Glacier,50.84738333,-126.3094333,Salmon Coast Field Station / Raincoast Research
scfs_483.0,2015-06-05,Broughton Archipelago,3_3,Wicklow,50.78841667,-126.6920333,Salmon Coast Field Station / Raincoast Research
scfs_484.0,2015-06-12,Broughton Archipelago,3_3,Burdwood,50.78758333,-126.4948667,Salmon Coast Field Station / Raincoast Research
scfs_485.0,2015-06-12,Broughton Archipelago,3_3,Glacier,50.8451,-126.2839167,Salmon Coast Field Station / Raincoast Research
scfs_486.0,2015-06-12,Broughton Archipelago,3_3,Wicklow,50.78758333,-126.6768667,Salmon Coast Field Station / Raincoast Research
scfs_487.0,2015-06-19,Broughton Archipelago,3_3,Burdwood,50.78758333,-126.4948667,Salmon Coast Field Station / Raincoast Research
scfs_488.0,2015-06-19,Broughton Archipelago,3_3,Glacier,50.8451,-126.2839167,Salmon Coast Field Station / Raincoast Research
scfs_489.0,2015-06-19,Broughton Archipelago,3_3,Wicklow,50.78758333,-126.6768667,Salmon Coast Field Station / Raincoast Research
scfs_490.0,2015-06-26,Broughton Archipelago,3_3,Burdwood,50.78758333,-126.4948667,Salmon Coast Field Station / Raincoast Research
scfs_491.0,2015-06-26,Broughton Archipelago,3_3,Glacier,50.8451,-126.2839167,Salmon Coast Field Station / Raincoast Research
scfs_492.0,2015-06-26,Broughton Archipelago,3_3,Wicklow,50.78758333,-126.6768667,Salmon Coast Field Station / Raincoast Research
scfs_493.0,2016-04-10,Broughton Archipelago,3_3,Glacier,50.84473,-126.30168,Salmon Coast Field Station / Raincoast Research
scfs_494.0,2016-04-10,Broughton Archipelago,3_3,Burdwood,50.80282,-126.45575,Salmon Coast Field Station / Raincoast Research
scfs_495.0,2016-04-10,Broughton Archipelago,3_3,Wicklow,50.78722,-126.68972,Salmon Coast Field Station / Raincoast Research
scfs_496.0,2016-04-15,Broughton Archipelago,3_3,Glacier,50.84458,-126.30168,Salmon Coast Field Station / Raincoast Research
scfs_497.0,2016-04-15,Broughton Archipelago,3_3,Burdwood,50.78598,-126.50317,Salmon Coast Field Station / Raincoast Research
scfs_498.0,2016-04-15,Broughton Archipelago,3_3,Wicklow,,,Salmon Coast Field Station / Raincoast Research
scfs_499.0,2016-04-20,Broughton Archipelago,3_3,Glacier,50.84467,-126.30185,Salmon Coast Field Station / Raincoast Research
scfs_500.0,2016-04-20,Broughton Archipelago,3_3,Burdwood,50.78623,-126.50323,Salmon Coast Field Station / Raincoast Research
scfs_501.0,2016-04-20,Broughton Archipelago,3_3,Wicklow,50.7874,-126.69033,Salmon Coast Field Station / Raincoast Research
scfs_502.0,2016-04-27,Broughton Archipelago,3_3,Glacier,50.84468,-126.30196,Salmon Coast Field Station / Raincoast Research
scfs_503.0,2016-04-27,Broughton Archipelago,3_3,Burdwood,50.78572,-126.50271,Salmon Coast Field Station / Raincoast Research
scfs_504.0,2016-04-27,Broughton Archipelago,3_3,Wicklow,50.78708,-126.68987,Salmon Coast Field Station / Raincoast Research
scfs_505.0,2016-05-04,Broughton Archipelago,3_3,Glacier,50.84466,-126.30177,Salmon Coast Field Station / Raincoast Research
scfs_506.0,2016-05-04,Broughton Archipelago,3_3,Burdwood,50.78722,-126.5002,Salmon Coast Field Station / Raincoast Research
scfs_507.0,2016-05-04,Broughton Archipelago,3_3,Wicklow,50.78781,-126.68979,Salmon Coast Field Station / Raincoast Research
scfs_508.0,2016-05-11,Broughton Archipelago,3_3,Glacier,,,Salmon Coast Field Station / Raincoast Research
scfs_509.0,2016-05-11,Broughton Archipelago,3_3,Burdwood,50.78731,-126.50018,Salmon Coast Field Station / Raincoast Research
scfs_510.0,2016-05-11,Broughton Archipelago,3_3,Wicklow,50.78712,-126.68957,Salmon Coast Field Station / Raincoast Research
scfs_511.0,2016-05-18,Broughton Archipelago,3_3,Burdwood,50.78602,-126.5015,Salmon Coast Field Station / Raincoast Research
scfs_512.0,2016-05-18,Broughton Archipelago,3_3,Wicklow,50.78534,-126.68802,Salmon Coast Field Station / Raincoast Research
scfs_513.0,2016-05-18,Broughton Archipelago,3_3,Glacier,50.84472,-126.30183,Salmon Coast Field Station / Raincoast Research
scfs_514.0,2016-05-26,Broughton Archipelago,3_3,Burdwood,50.79516,-126.4803,Salmon Coast Field Station / Raincoast Research
scfs_515.0,2016-05-26,Broughton Archipelago,3_3,Glacier,50.84457,-126.30161,Salmon Coast Field Station / Raincoast Research
scfs_516.0,2016-05-26,Broughton Archipelago,3_3,Wicklow,50.78724,-126.6897,Salmon Coast Field Station / Raincoast Research
scfs_517.0,2016-06-01,Broughton Archipelago,3_3,Wicklow,50.7855,-126.68803,Salmon Coast Field Station / Raincoast Research
scfs_518.0,2016-06-01,Broughton Archipelago,3_3,Burdwood,50.79266,-126.48098,Salmon Coast Field Station / Raincoast Research
scfs_519.0,2016-06-01,Broughton Archipelago,3_3,Glacier,50.8447,-126.30211,Salmon Coast Field Station / Raincoast Research
scfs_520.0,2016-06-08,Broughton Archipelago,3_3,Wicklow,50.78677,-126.68996,Salmon Coast Field Station / Raincoast Research
scfs_521.0,2016-06-08,Broughton Archipelago,3_3,Burdwood,50.79332,-126.48027,Salmon Coast Field Station / Raincoast Research
scfs_522.0,2016-06-08,Broughton Archipelago,3_3,Glacier,50.84466,-126.30156,Salmon Coast Field Station / Raincoast Research
scfs_523.0,2016-06-15,Broughton Archipelago,3_3,Wicklow,50.78615,-126.6883,Salmon Coast Field Station / Raincoast Research
scfs_524.0,2016-06-15,Broughton Archipelago,3_3,Burdwood,50.79261,-126.48116,Salmon Coast Field Station / Raincoast Research
scfs_525.0,2016-06-15,Broughton Archipelago,3_3,Glacier,50.84747,-126.8095,Salmon Coast Field Station / Raincoast Research
scfs_526.0,2016-06-22,Broughton Archipelago,3_3,Glacier,50.84477,-126.30144,Salmon Coast Field Station / Raincoast Research
scfs_527.0,2016-06-22,Broughton Archipelago,3_3,Burdwood,50.79218,-126.48046,Salmon Coast Field Station / Raincoast Research
scfs_528.0,2016-06-22,Broughton Archipelago,3_3,Wicklow,50.78552,-126.68827,Salmon Coast Field Station / Raincoast Research
scfs_529.0,2017-03-30,Broughton Archipelago,3_3,Glacier,,,Salmon Coast Field Station / Raincoast Research
scfs_530.0,2017-03-30,Broughton Archipelago,3_3,Burdwood,,,Salmon Coast Field Station / Raincoast Research
scfs_531.0,2017-03-30,Broughton Archipelago,3_3,Wicklow,,,Salmon Coast Field Station / Raincoast Research
scfs_532.0,2017-04-06,Broughton Archipelago,3_3,Glacier,50.84712,-126.3094,Salmon Coast Field Station / Raincoast Research
scfs_533.0,2017-04-06,Broughton Archipelago,3_3,Burdwood,50.8028,-126.45533,Salmon Coast Field Station / Raincoast Research
scfs_534.0,2017-04-06,Broughton Archipelago,3_3,Wicklow,50.78747,-126.69041,Salmon Coast Field Station / Raincoast Research
scfs_535.0,2017-04-13,Broughton Archipelago,3_3,Glacier,50.84761,-126.30917,Salmon Coast Field Station / Raincoast Research
scfs_536.0,2017-04-13,Broughton Archipelago,3_3,Burdwood,50.78584,-126.50229,Salmon Coast Field Station / Raincoast Research
scfs_537.0,2017-04-13,Broughton Archipelago,3_3,Wicklow,50.78722,-126.68948,Salmon Coast Field Station / Raincoast Research
scfs_538.0,2017-04-20,Broughton Archipelago,3_3,Glacier,50.84488,-126.30175,Salmon Coast Field Station / Raincoast Research
scfs_539.0,2017-04-20,Broughton Archipelago,3_3,Burdwood,50.78593,-126.50166,Salmon Coast Field Station / Raincoast Research
scfs_540.0,2017-04-20,Broughton Archipelago,3_3,Wicklow,50.78748,-126.69057,Salmon Coast Field Station / Raincoast Research
scfs_541.0,2017-04-27,Broughton Archipelago,3_3,Glacier,50.84449,-126.30178,Salmon Coast Field Station / Raincoast Research
scfs_542.0,2017-04-27,Broughton Archipelago,3_3,Burdwood,50.78584,-126.50173,Salmon Coast Field Station / Raincoast Research
scfs_543.0,2017-05-04,Broughton Archipelago,3_3,Glacier,50.84478,-126.30177,Salmon Coast Field Station / Raincoast Research
scfs_544.0,2017-05-04,Broughton Archipelago,3_3,Burdwood,50.78562,-126.50249,Salmon Coast Field Station / Raincoast Research
scfs_545.0,2017-05-04,Broughton Archipelago,3_3,Wicklow,50.78801,-126.67802,Salmon Coast Field Station / Raincoast Research
scfs_546.0,2017-05-11,Broughton Archipelago,3_3,Glacier,50.84468,-126.30167,Salmon Coast Field Station / Raincoast Research
scfs_547.0,2017-05-11,Broughton Archipelago,3_3,Burdwood,50.78595,-126.50185,Salmon Coast Field Station / Raincoast Research
scfs_548.0,2017-05-11,Broughton Archipelago,3_3,Wicklow,50.78738,-126.67659,Salmon Coast Field Station / Raincoast Research
scfs_549.0,2017-05-18,Broughton Archipelago,3_3,Glacier,,,Salmon Coast Field Station / Raincoast Research
scfs_550.0,2017-05-18,Broughton Archipelago,3_3,Burdwood,50.78282,-126.50249,Salmon Coast Field Station / Raincoast Research
scfs_551.0,2017-05-18,Broughton Archipelago,3_3,Wicklow,50.78785,-126.67852,Salmon Coast Field Station / Raincoast Research
scfs_552.0,2017-05-25,Broughton Archipelago,3_3,Glacier,50.8488,-126.30211,Salmon Coast Field Station / Raincoast Research
scfs_553.0,2017-05-25,Broughton Archipelago,3_3,Burdwood,50.7861,-126.50176,Salmon Coast Field Station / Raincoast Research
scfs_554.0,2017-05-25,Broughton Archipelago,3_3,Wicklow,50.78312,-126.70522,Salmon Coast Field Station / Raincoast Research
scfs_555.0,2017-06-01,Broughton Archipelago,3_3,Glacier,50.84459,-126.30159,Salmon Coast Field Station / Raincoast Research
scfs_556.0,2017-06-01,Broughton Archipelago,3_3,Burdwood,50.78571,-126.50222,Salmon Coast Field Station / Raincoast Research
scfs_557.0,2017-06-01,Broughton Archipelago,3_3,Wicklow,50.7879,-126.67739,Salmon Coast Field Station / Raincoast Research
scfs_558.0,2017-06-08,Broughton Archipelago,3_3,Glacier,50.84457,-126.30173,Salmon Coast Field Station / Raincoast Research
scfs_559.0,2017-06-08,Broughton Archipelago,3_3,Burdwood,50.78598,-126.50168,Salmon Coast Field Station / Raincoast Research
scfs_560.0,2017-06-08,Broughton Archipelago,3_3,Wicklow,50.78798,-126.67738,Salmon Coast Field Station / Raincoast Research
scfs_561.0,2017-06-22,Broughton Archipelago,3_3,Glacier,50.84462,-126.30168,Salmon Coast Field Station / Raincoast Research
scfs_562.0,2017-06-22,Broughton Archipelago,3_3,Burdwood,50.78604,-126.50136,Salmon Coast Field Station / Raincoast Research
scfs_563.0,2017-06-22,Broughton Archipelago,3_3,Wicklow,50.78768,-126.67888,Salmon Coast Field Station / Raincoast Research
scfs_564.0,2017-06-29,Broughton Archipelago,3_3,Glacier,50.84906,-126.30195,Salmon Coast Field Station / Raincoast Research
scfs_565.0,2017-06-29,Broughton Archipelago,3_3,Burdwood,50.80244,-126.45692,Salmon Coast Field Station / Raincoast Research
scfs_566.0,2017-06-29,Broughton Archipelago,3_3,Wicklow,50.78623,-126.6843,Salmon Coast Field Station / Raincoast Research
scfs_567.0,2018-04-06,Broughton Archipelago,3_3,Glacier,50.84445,-126.30143,Salmon Coast Field Station / Raincoast Research
scfs_568.0,2018-04-06,Broughton Archipelago,3_3,Burdwood,50.80257,-126.45583,Salmon Coast Field Station / Raincoast Research
scfs_569.0,2018-04-06,Broughton Archipelago,3_3,Wicklow,,,Salmon Coast Field Station / Raincoast Research
scfs_570.0,2018-04-14,Broughton Archipelago,3_3,Glacier,50.8473,-126.30972,Salmon Coast Field Station / Raincoast Research
scfs_571.0,2018-04-14,Broughton Archipelago,3_3,Burdwood,50.80275,-126.45555,Salmon Coast Field Station / Raincoast Research
scfs_572.0,2018-04-14,Broughton Archipelago,3_3,Wicklow,,,Salmon Coast Field Station / Raincoast Research
scfs_573.0,2018-04-21,Broughton Archipelago,3_3,Glacier,50.8398,-126.31399,Salmon Coast Field Station / Raincoast Research
scfs_574.0,2018-04-22,Broughton Archipelago,3_3,Burdwood,50.78592,-126.50135,Salmon Coast Field Station / Raincoast Research
scfs_575.0,2018-04-22,Broughton Archipelago,3_3,Wicklow,50.78791,-126.67896,Salmon Coast Field Station / Raincoast Research
scfs_576.0,2018-04-28,Broughton Archipelago,3_3,Glacier,50.8495,-126.30501,Salmon Coast Field Station / Raincoast Research
scfs_577.0,2018-04-28,Broughton Archipelago,3_3,Burdwood,50.78594,-126.50206,Salmon Coast Field Station / Raincoast Research
scfs_578.0,2018-04-28,Broughton Archipelago,3_3,Wicklow,50.78763,-126.67803,Salmon Coast Field Station / Raincoast Research
scfs_579.0,2018-05-05,Broughton Archipelago,3_3,Glacier,50.84961,-126.30498,Salmon Coast Field Station / Raincoast Research
scfs_580.0,2018-05-05,Broughton Archipelago,3_3,Burdwood,50.78581,-126.50204,Salmon Coast Field Station / Raincoast Research
scfs_581.0,2018-05-05,Broughton Archipelago,3_3,Wicklow,50.7869,-126.67566,Salmon Coast Field Station / Raincoast Research
scfs_582.0,2018-05-12,Broughton Archipelago,3_3,Glacier,50.84942,-126.30315,Salmon Coast Field Station / Raincoast Research
scfs_583.0,2018-05-12,Broughton Archipelago,3_3,Burdwood,50.78597,-126.50155,Salmon Coast Field Station / Raincoast Research
scfs_584.0,2018-05-12,Broughton Archipelago,3_3,Wicklow,50.78668,-126.67548,Salmon Coast Field Station / Raincoast Research
scfs_585.0,2018-05-19,Broughton Archipelago,3_3,Glacier,50.84975,-126.30215,Salmon Coast Field Station / Raincoast Research
scfs_586.0,2018-05-19,Broughton Archipelago,3_3,Burdwood,50.79083,-126.48638,Salmon Coast Field Station / Raincoast Research
scfs_587.0,2018-05-19,Broughton Archipelago,3_3,Wicklow,50.78717,-126.67672,Salmon Coast Field Station / Raincoast Research
scfs_588.0,2018-05-25,Broughton Archipelago,3_3,Glacier,50.84997,-126.3024,Salmon Coast Field Station / Raincoast Research
scfs_589.0,2018-05-25,Broughton Archipelago,3_3,Burdwood,50.78598,-126.50137,Salmon Coast Field Station / Raincoast Research
scfs_590.0,2018-05-25,Broughton Archipelago,3_3,Wicklow,50.78642,-126.68085,Salmon Coast Field Station / Raincoast Research
scfs_591.0,2018-06-02,Broughton Archipelago,3_3,Glacier,50.84795,-126.30408,Salmon Coast Field Station / Raincoast Research
scfs_592.0,2018-06-02,Broughton Archipelago,3_3,Burdwood,50.78598,-126.5016,Salmon Coast Field Station / Raincoast Research
scfs_593.0,2018-06-02,Broughton Archipelago,3_3,Wicklow,50.78755,-126.67838,Salmon Coast Field Station / Raincoast Research
scfs_594.0,2018-06-08,Broughton Archipelago,3_3,Glacier,50.84405,-126.30197,Salmon Coast Field Station / Raincoast Research
scfs_595.0,2018-06-08,Broughton Archipelago,3_3,Burdwood,50.78597,-126.5016,Salmon Coast Field Station / Raincoast Research
scfs_596.0,2018-06-08,Broughton Archipelago,3_3,Wicklow,50.78647,-126.67613,Salmon Coast Field Station / Raincoast Research
scfs_597.0,2018-06-18,Broughton Archipelago,3_3,Glacier,50.84802,-126.30452,Salmon Coast Field Station / Raincoast Research
scfs_598.0,2018-06-18,Broughton Archipelago,3_3,Burdwood,50.7857,-126.50215,Salmon Coast Field Station / Raincoast Research
scfs_599.0,2018-06-18,Broughton Archipelago,3_3,Wicklow,50.78775,-126.67785,Salmon Coast Field Station / Raincoast Research
scfs_600.0,2018-06-23,Broughton Archipelago,3_3,Glacier,50.84817,-126.30255,Salmon Coast Field Station / Raincoast Research
scfs_601.0,2018-06-23,Broughton Archipelago,3_3,Burdwood,,,Salmon Coast Field Station / Raincoast Research
scfs_602.0,2018-06-23,Broughton Archipelago,3_3,Wicklow,50.7881,-126.67813,Salmon Coast Field Station / Raincoast Research
scfs_603.0,2018-06-29,Broughton Archipelago,3_3,Glacier,,,Salmon Coast Field Station / Raincoast Research
scfs_604.0,2018-06-29,Broughton Archipelago,3_3,Burdwood,,,Salmon Coast Field Station / Raincoast Research
scfs_605.0,2018-06-29,Broughton Archipelago,3_3,Wicklow,50.78747,-126.67915,Salmon Coast Field Station / Raincoast Research
scfs_606.0,2019-04-01,Broughton Archipelago,3_3,Glacier,,,Salmon Coast Field Station / Raincoast Research
scfs_607.0,2019-04-01,Broughton Archipelago,3_3,Burdwood,,,Salmon Coast Field Station / Raincoast Research
scfs_608.0,2019-04-01,Broughton Archipelago,3_3,Wicklow,,,Salmon Coast Field Station / Raincoast Research
scfs_609.0,2019-04-08,Broughton Archipelago,3_3,Glacier,,,Salmon Coast Field Station / Raincoast Research
scfs_610.0,2019-04-08,Broughton Archipelago,3_3,Burdwood,,,Salmon Coast Field Station / Raincoast Research
scfs_611.0,2019-04-08,Broughton Archipelago,3_3,Wicklow,,,Salmon Coast Field Station / Raincoast Research
scfs_612.0,2019-04-15,Broughton Archipelago,3_3,Glacier,50.8446,-126.30152,Salmon Coast Field Station / Raincoast Research
scfs_613.0,2019-04-15,Broughton Archipelago,3_3,Burdwood,50.78778,-126.49345,Salmon Coast Field Station / Raincoast Research
scfs_614.0,2019-04-15,Broughton Archipelago,3_3,Wicklow,50.78302,-126.70298,Salmon Coast Field Station / Raincoast Research
scfs_615.0,2019-04-24,Broughton Archipelago,3_3,Glacier,50.84482,-126.3019,Salmon Coast Field Station / Raincoast Research
scfs_616.0,2019-04-23,Broughton Archipelago,3_3,Burdwood,50.7857,-126.50203,Salmon Coast Field Station / Raincoast Research
scfs_617.0,2019-04-23,Broughton Archipelago,3_3,Wicklow,50.78653,-126.67613,Salmon Coast Field Station / Raincoast Research
scfs_618.0,2019-04-28,Broughton Archipelago,3_3,Glacier,50.84755,-126.30885,Salmon Coast Field Station / Raincoast Research
scfs_619.0,2019-04-28,Broughton Archipelago,3_3,Burdwood,50.78598,-126.50183,Salmon Coast Field Station / Raincoast Research
scfs_620.0,2019-04-28,Broughton Archipelago,3_3,Wicklow,50.78775,-126.67688,Salmon Coast Field Station / Raincoast Research
scfs_621.0,2019-05-06,Broughton Archipelago,3_3,Glacier,50.84755,-126.30877,Salmon Coast Field Station / Raincoast Research
scfs_622.0,2019-05-06,Broughton Archipelago,3_3,Burdwood,50.78595,-126.50215,Salmon Coast Field Station / Raincoast Research
scfs_623.0,2019-05-06,Broughton Archipelago,3_3,Wicklow,,,Salmon Coast Field Station / Raincoast Research
scfs_624.0,2019-05-13,Broughton Archipelago,3_3,Glacier,50.84785,-126.30882,Salmon Coast Field Station / Raincoast Research
scfs_625.0,2019-05-13,Broughton Archipelago,3_3,Burdwood,50.78625,-126.50158,Salmon Coast Field Station / Raincoast Research
scfs_626.0,2019-05-13,Broughton Archipelago,3_3,Wicklow,50.78657,-126.67565,Salmon Coast Field Station / Raincoast Research
scfs_627.0,2019-05-18,Broughton Archipelago,3_3,Glacier,,,Salmon Coast Field Station / Raincoast Research
scfs_628.0,2019-05-18,Broughton Archipelago,3_3,Burdwood,50.78593,-126.50156,Salmon Coast Field Station / Raincoast Research
scfs_629.0,2019-05-18,Broughton Archipelago,3_3,Wicklow,,,Salmon Coast Field Station / Raincoast Research
scfs_630.0,2019-05-27,Broughton Archipelago,3_3,Glacier,50.836583,-126.302467,Salmon Coast Field Station / Raincoast Research
scfs_631.0,2019-05-27,Broughton Archipelago,3_3,Burdwood,50.785833,-126.501217,Salmon Coast Field Station / Raincoast Research
scfs_632.0,2019-05-27,Broughton Archipelago,3_3,Wicklow,50.788883,-126.6774,Salmon Coast Field Station / Raincoast Research
scfs_633.0,2019-06-03,Broughton Archipelago,3_3,Glacier,50.84555,-126.310556,Salmon Coast Field Station / Raincoast Research
scfs_634.0,2019-06-03,Broughton Archipelago,3_3,Burdwood,50.785883,-126.503,Salmon Coast Field Station / Raincoast Research
scfs_635.0,2019-06-03,Broughton Archipelago,3_3,Wicklow,50.787767,-126.6785,Salmon Coast Field Station / Raincoast Research
scfs_636.0,2019-06-11,Broughton Archipelago,3_3,Glacier,50.84497,-126.29877,Salmon Coast Field Station / Raincoast Research
scfs_637.0,2019-06-11,Broughton Archipelago,3_3,Burdwood,50.78745,-126.49897,Salmon Coast Field Station / Raincoast Research
scfs_638.0,2019-06-11,Broughton Archipelago,3_3,Wicklow,,,Salmon Coast Field Station / Raincoast Research
scfs_639.0,2019-06-17,Broughton Archipelago,3_3,Glacier,50.84692,-126.31,Salmon Coast Field Station / Raincoast Research
scfs_640.0,2019-06-17,Broughton Archipelago,3_3,Burdwood,50.78627,-126.503,Salmon Coast Field Station / Raincoast Research
scfs_641.0,2019-06-17,Broughton Archipelago,3_3,Wicklow,50.78727,-126.678,Salmon Coast Field Station / Raincoast Research
scfs_642.0,2019-06-24,Broughton Archipelago,3_3,Glacier,50.8448,-126.30208,Salmon Coast Field Station / Raincoast Research
scfs_643.0,2019-06-24,Broughton Archipelago,3_3,Burdwood,50.79243,-126.48177,Salmon Coast Field Station / Raincoast Research
scfs_644.0,2019-06-24,Broughton Archipelago,3_3,Wicklow,50.78725,-126.67778,Salmon Coast Field Station / Raincoast Research
scfs_645.0,2020-04-02,Broughton Archipelago,3_3,Glacier,,,Salmon Coast Field Station / Raincoast Research
scfs_646.0,2020-04-02,Broughton Archipelago,3_3,Burdwood,,,Salmon Coast Field Station / Raincoast Research
scfs_647.0,2020-04-02,Broughton Archipelago,3_3,Wicklow,,,Salmon Coast Field Station / Raincoast Research
scfs_648.0,2020-04-11,Broughton Archipelago,3_3,Glacier,,,Salmon Coast Field Station / Raincoast Research
scfs_649.0,2020-04-11,Broughton Archipelago,3_3,Burdwood,,,Salmon Coast Field Station / Raincoast Research
scfs_650.0,2020-04-11,Broughton Archipelago,3_3,Wicklow,,,Salmon Coast Field Station / Raincoast Research
scfs_651.0,2020-04-18,Broughton Archipelago,3_3,Glacier,,,Salmon Coast Field Station / Raincoast Research
scfs_652.0,2020-04-18,Broughton Archipelago,3_3,Burdwood,,,Salmon Coast Field Station / Raincoast Research
scfs_653.0,2020-04-21,Broughton Archipelago,3_3,Wicklow,,,Salmon Coast Field Station / Raincoast Research
scfs_654.0,2020-04-27,Broughton Archipelago,3_3,Glacier,,,Salmon Coast Field Station / Raincoast Research
scfs_655.0,2020-04-28,Broughton Archipelago,3_3,Burdwood,,-126.5015,Salmon Coast Field Station / Raincoast Research
scfs_656.0,2020-04-29,Broughton Archipelago,3_3,Wicklow,50.7879,,Salmon Coast Field Station / Raincoast Research
scfs_657.0,2020-05-06,Broughton Archipelago,3_3,Glacier,,,Salmon Coast Field Station / Raincoast Research
scfs_658.0,2020-05-05,Broughton Archipelago,3_3,Burdwood,,-126.5016,Salmon Coast Field Station / Raincoast Research
scfs_659.0,2020-05-06,Broughton Archipelago,3_3,Wicklow,,,Salmon Coast Field Station / Raincoast Research
scfs_660.0,2020-05-13,Broughton Archipelago,3_3,Glacier,,,Salmon Coast Field Station / Raincoast Research
scfs_661.0,2020-05-12,Broughton Archipelago,3_3,Burdwood,,,Salmon Coast Field Station / Raincoast Research
scfs_662.0,2020-05-13,Broughton Archipelago,3_3,Wicklow,,,Salmon Coast Field Station / Raincoast Research
scfs_663.0,2020-05-21,Broughton Archipelago,3_3,Glacier,,,Salmon Coast Field Station / Raincoast Research
scfs_664.0,2020-05-21,Broughton Archipelago,3_3,Burdwood,,,Salmon Coast Field Station / Raincoast Research
scfs_665.0,2020-05-20,Broughton Archipelago,3_3,Wicklow,,,Salmon Coast Field Station / Raincoast Research
scfs_666.0,2020-05-27,Broughton Archipelago,3_3,Glacier,,-126.30885,Salmon Coast Field Station / Raincoast Research
scfs_667.0,2020-05-26,Broughton Archipelago,3_3,Burdwood,,,Salmon Coast Field Station / Raincoast Research
scfs_668.0,2020-05-29,Broughton Archipelago,3_3,Wicklow,,,Salmon Coast Field Station / Raincoast Research
scfs_669.0,2020-06-06,Broughton Archipelago,3_3,Glacier,,,Salmon Coast Field Station / Raincoast Research
scfs_670.0,2020-06-06,Broughton Archipelago,3_3,Burdwood,,,Salmon Coast Field Station / Raincoast Research
scfs_671.0,2020-06-04,Broughton Archipelago,3_3,Wicklow,,,Salmon Coast Field Station / Raincoast Research
scfs_672.0,2020-06-13,Broughton Archipelago,3_3,Glacier,,,Salmon Coast Field Station / Raincoast Research
scfs_673.0,2020-06-14,Broughton Archipelago,3_3,Burdwood,,,Salmon Coast Field Station / Raincoast Research
scfs_674.0,2020-06-12,Broughton Archipelago,3_3,Wicklow,,,Salmon Coast Field Station / Raincoast Research
scfs_675.0,2020-06-19,Broughton Archipelago,3_3,Glacier,,,Salmon Coast Field Station / Raincoast Research
scfs_676.0,2020-06-18,Broughton Archipelago,3_3,Burdwood,,,Salmon Coast Field Station / Raincoast Research
scfs_677.0,2020-06-19,Broughton Archipelago,3_3,Wicklow,,,Salmon Coast Field Station / Raincoast Research
scfs_678.0,2020-06-29,Broughton Archipelago,3_3,Glacier,,,Salmon Coast Field Station / Raincoast Research
scfs_679.0,2020-06-29,Broughton Archipelago,3_3,Burdwood,,,Salmon Coast Field Station / Raincoast Research
scfs_680.0,2020-06-29,Broughton Archipelago,3_3,Wicklow,,,Salmon Coast Field Station / Raincoast Research
scfs_681.0,2021-04-01,Broughton Archipelago,3_3,Glacier,50.8479333333,-126.30255,Salmon Coast Field Station / Raincoast Research
scfs_682.0,2021-04-01,Broughton Archipelago,3_3,Burdwood,50.7888833333,-126.4886666667,Salmon Coast Field Station / Raincoast Research
scfs_683.0,2021-04-02,Broughton Archipelago,3_3,Wicklow,50.7877166667,-126.6771833333,Salmon Coast Field Station / Raincoast Research
scfs_684.0,2021-04-07,Broughton Archipelago,3_3,Glacier,50.8475833333,-126.3088666667,Salmon Coast Field Station / Raincoast Research
scfs_685.0,2021-04-07,Broughton Archipelago,3_3,Burdwood,50.7861333333,-126.50185,Salmon Coast Field Station / Raincoast Research
scfs_686.0,2021-04-11,Broughton Archipelago,3_3,Wicklow,50.788,-126.67705,Salmon Coast Field Station / Raincoast Research
scfs_687.0,2021-04-15,Broughton Archipelago,3_3,Glacier,50.8398333333,-126.3065,Salmon Coast Field Station / Raincoast Research
scfs_688.0,2021-04-15,Broughton Archipelago,3_3,Burdwood,50.78615,-126.50165,Salmon Coast Field Station / Raincoast Research
scfs_689.0,2021-04-16,Broughton Archipelago,3_3,Wicklow,50.7874,-126.6799166667,Salmon Coast Field Station / Raincoast Research
scfs_690.0,2021-04-25,Broughton Archipelago,3_3,Glacier,50.8468,-126.3093,Salmon Coast Field Station / Raincoast Research
