event_id,sampledate,region,dfozone,sample_site,latitude,longitude,source,source_code
13482,2023-05-15,Broughton Archipelago,3_3,Humphrey Rock,50.693583333333336,-126.26298333333334,Mainstream Biological Consulting,MBC
13483,2023-06-15,Broughton Archipelago,3_3,Humphrey Rock,50.69351666666667,-126.26288333333332,Mainstream Biological Consulting,MBC
13484,2023-04-19,Broughton Archipelago,3_3,Jumper Island,50.79441666666666,-126.6005,Mainstream Biological Consulting,MBC
13485,2023-05-16,Broughton Archipelago,3_3,Jumper Island,50.79436666666667,-126.60116666666669,Mainstream Biological Consulting,MBC
13486,2023-06-16,Broughton Archipelago,3_3,Jumper Island,50.794266666666665,-126.6006,Mainstream Biological Consulting,MBC
13487,2023-04-18,Broughton Archipelago,3_3,Kokish Estuary,50.5497,-126.85548333333334,Mainstream Biological Consulting,MBC
13488,2023-05-15,Broughton Archipelago,3_3,Kokish Estuary,50.54858333333333,-126.85743333333332,Mainstream Biological Consulting,MBC
13489,2023-06-15,Broughton Archipelago,3_3,Kokish Estuary,50.54936666666666,-126.85598333333331,Mainstream Biological Consulting,MBC
13490,2023-04-19,Broughton Archipelago,3_3,Kwatsi Point,50.84021666666666,-126.2596,Mainstream Biological Consulting,MBC
13491,2023-05-16,Broughton Archipelago,3_3,Kwatsi Point,50.840316666666666,-126.25966666666666,Mainstream Biological Consulting,MBC
13492,2023-06-16,Broughton Archipelago,3_3,Kwatsi Point,50.84036666666667,-126.25978333333332,Mainstream Biological Consulting,MBC
13493,2023-04-18,Broughton Archipelago,3_3,Lady Islands,50.64285,-126.42805,Mainstream Biological Consulting,MBC
13494,2023-05-15,Broughton Archipelago,3_3,Lady Islands,50.64275,-126.42766666666668,Mainstream Biological Consulting,MBC
13495,2023-06-15,Broughton Archipelago,3_3,Lady Islands,50.64273333333333,-126.42761666666668,Mainstream Biological Consulting,MBC
13496,2023-04-19,Broughton Archipelago,3_3,Lance Bay,50.672066666666666,-126.15211666666669,Mainstream Biological Consulting,MBC
13497,2023-05-15,Broughton Archipelago,3_3,Lance Bay,50.6719,-126.15233333333332,Mainstream Biological Consulting,MBC
13498,2023-06-15,Broughton Archipelago,3_3,Lance Bay,50.67201666666666,-126.15195,Mainstream Biological Consulting,MBC
13499,2023-04-18,Broughton Archipelago,3_3,Larsen Island Fish Farm,50.60568333333333,-126.6393,Mainstream Biological Consulting,MBC
13500,2023-05-15,Broughton Archipelago,3_3,Larsen Island Fish Farm,50.60563333333333,-126.63923333333334,Mainstream Biological Consulting,MBC
13501,2023-06-15,Broughton Archipelago,3_3,Larsen Island Fish Farm,50.6057,-126.63953333333332,Mainstream Biological Consulting,MBC
13502,2023-04-19,Broughton Archipelago,3_3,London Point,50.76975,-126.12178333333334,Mainstream Biological Consulting,MBC
13503,2023-05-16,Broughton Archipelago,3_3,London Point,50.7699,-126.12183333333331,Mainstream Biological Consulting,MBC
13504,2023-06-16,Broughton Archipelago,3_3,London Point,50.769783333333336,-125.12195,Mainstream Biological Consulting,MBC
13505,2023-04-19,Broughton Archipelago,3_3,Matsiu Bay,50.70421666666667,-125.82785,Mainstream Biological Consulting,MBC
13506,2023-05-16,Broughton Archipelago,3_3,Matsiu Bay,50.704366666666665,-125.82841666666668,Mainstream Biological Consulting,MBC
13507,2023-06-16,Broughton Archipelago,3_3,Matsiu Bay,50.70421666666667,-125.82853333333334,Mainstream Biological Consulting,MBC
13508,2023-04-21,Broughton Archipelago,3_3,McKenzie Cove,50.90296666666666,-126.58625,Mainstream Biological Consulting,MBC
13509,2023-05-17,Broughton Archipelago,3_3,McKenzie Cove,50.90303333333333,-126.58528333333334,Mainstream Biological Consulting,MBC
13510,2023-06-17,Broughton Archipelago,3_3,McKenzie Cove,50.90311666666667,-126.58495,Mainstream Biological Consulting,MBC
13511,2023-04-18,Broughton Archipelago,3_3,Midsummer Island Fish Farm,50.648516666666666,-126.62075,Mainstream Biological Consulting,MBC
13512,2023-05-15,Broughton Archipelago,3_3,Midsummer Island Fish Farm,50.64848333333333,-126.6209,Mainstream Biological Consulting,MBC
13513,2023-06-15,Broughton Archipelago,3_3,Midsummer Island Fish Farm,50.64855,-126.62093333333334,Mainstream Biological Consulting,MBC
13514,2023-04-19,Broughton Archipelago,3_3,Miller Point,50.83408333333333,-126.22423333333332,Mainstream Biological Consulting,MBC
13515,2023-05-16,Broughton Archipelago,3_3,Miller Point,50.833783333333336,-126.22963333333334,Mainstream Biological Consulting,MBC
13516,2023-06-16,Broughton Archipelago,3_3,Miller Point,50.83371666666667,-126.22945,Mainstream Biological Consulting,MBC
13517,2023-04-19,Broughton Archipelago,3_3,Mount Frederick Bay,50.68871666666666,-126.04325,Mainstream Biological Consulting,MBC
13518,2023-05-16,Broughton Archipelago,3_3,Mount Frederick Bay,50.688433333333336,-126.04856666666667,Mainstream Biological Consulting,MBC
13519,2023-06-16,Broughton Archipelago,3_3,Mount Frederick Bay,50.68828333333333,-126.0487,Mainstream Biological Consulting,MBC
13520,2023-04-18,Broughton Archipelago,3_3,Nimpkish Estuary,50.56015,-126.94463333333331,Mainstream Biological Consulting,MBC
13521,2023-05-15,Broughton Archipelago,3_3,Nimpkish Estuary,50.560516666666665,-126.95385,Mainstream Biological Consulting,MBC
13522,2023-06-15,Broughton Archipelago,3_3,Nimpkish Estuary,50.543733333333336,-126.94176666666668,Mainstream Biological Consulting,MBC
13523,2023-04-18,Broughton Archipelago,3_3,Oline Point,50.72538333333333,-126.21215,Mainstream Biological Consulting,MBC
13524,2023-05-15,Broughton Archipelago,3_3,Oline Point,50.72538333333333,-126.21223333333332,Mainstream Biological Consulting,MBC
13525,2023-06-15,Broughton Archipelago,3_3,Oline Point,50.725433333333335,-126.212,Mainstream Biological Consulting,MBC
13526,2023-04-21,Broughton Archipelago,3_3,Penphrase Passage,50.82836666666667,-126.57883333333334,Mainstream Biological Consulting,MBC
13527,2023-05-16,Broughton Archipelago,3_3,Penphrase Passage,50.828316666666666,-126.57878333333332,Mainstream Biological Consulting,MBC
13528,2023-06-16,Broughton Archipelago,3_3,Penphrase Passage,50.829166666666666,-126.57753333333334,Mainstream Biological Consulting,MBC
13529,2023-04-21,Broughton Archipelago,3_3,Philip Point West,50.872083333333336,-126.68573333333332,Mainstream Biological Consulting,MBC
13530,2023-05-17,Broughton Archipelago,3_3,Philip Point West,50.87226666666667,-126.6848,Mainstream Biological Consulting,MBC
13531,2023-06-17,Broughton Archipelago,3_3,Philip Point West,50.8722,-126.68591666666669,Mainstream Biological Consulting,MBC
13532,2023-04-21,Broughton Archipelago,3_3,Poppelwell Point,50.8498,-126.95105,Mainstream Biological Consulting,MBC
13533,2023-05-17,Broughton Archipelago,3_3,Poppelwell Point,50.84948333333333,-126.95121666666668,Mainstream Biological Consulting,MBC
13534,2023-06-17,Broughton Archipelago,3_3,Poppelwell Point,50.84943333333333,-126.95075,Mainstream Biological Consulting,MBC
13535,2023-04-18,Broughton Archipelago,3_3,Pumish Point,50.71443333333333,-126.19111666666667,Mainstream Biological Consulting,MBC
13536,2023-05-15,Broughton Archipelago,3_3,Pumish Point,50.7144,-126.19131666666668,Mainstream Biological Consulting,MBC
13537,2023-06-15,Broughton Archipelago,3_3,Pumish Point,50.71455,-126.19123333333332,Mainstream Biological Consulting,MBC
13538,2023-04-18,Broughton Archipelago,3_3,Sargeaunt Passage,50.670366666666666,-126.19563333333332,Mainstream Biological Consulting,MBC
13539,2023-05-15,Broughton Archipelago,3_3,Sargeaunt Passage,50.670316666666665,-126.19553333333332,Mainstream Biological Consulting,MBC
13540,2023-06-15,Broughton Archipelago,3_3,Sargeaunt Passage,50.6704,-126.19548333333331,Mainstream Biological Consulting,MBC
13541,2023-04-19,Broughton Archipelago,3_3,Shelterless Bay,50.67378333333333,-126.10808333333334,Mainstream Biological Consulting,MBC
13542,2023-05-15,Broughton Archipelago,3_3,Shelterless Bay,50.673633333333335,-126.1067,Mainstream Biological Consulting,MBC
13543,2023-06-15,Broughton Archipelago,3_3,Shelterless Bay,50.673633333333335,-126.10736666666666,Mainstream Biological Consulting,MBC
13544,2023-04-21,Broughton Archipelago,3_3,Sutlej North,50.88791666666667,-126.74323333333334,Mainstream Biological Consulting,MBC
13545,2023-05-17,Broughton Archipelago,3_3,Sutlej North,50.88786666666667,-126.74271666666668,Mainstream Biological Consulting,MBC
13546,2023-06-17,Broughton Archipelago,3_3,Sutlej North,50.88778333333333,-126.74326666666668,Mainstream Biological Consulting,MBC
13547,2023-04-18,Broughton Archipelago,3_3,Swanson Island Fish Farm,50.62045,-126.7006,Mainstream Biological Consulting,MBC
13548,2023-05-15,Broughton Archipelago,3_3,Swanson Island Fish Farm,50.53921666666667,-126.7021,Mainstream Biological Consulting,MBC
13549,2023-06-15,Broughton Archipelago,3_3,Swanson Island Fish Farm,50.62025,-126.70063333333331,Mainstream Biological Consulting,MBC
13550,2023-04-19,Broughton Archipelago,3_3,Tomakstum Island,50.68253333333333,-125.81133333333334,Mainstream Biological Consulting,MBC
13551,2023-05-16,Broughton Archipelago,3_3,Tomakstum Island,50.68253333333333,-125.8115,Mainstream Biological Consulting,MBC
13552,2023-06-16,Broughton Archipelago,3_3,Tomakstum Island,50.682516666666665,-125.8111,Mainstream Biological Consulting,MBC
13553,2023-04-19,Broughton Archipelago,3_3,Viner Sound,50.7804,-126.43448333333332,Mainstream Biological Consulting,MBC
13554,2023-05-16,Broughton Archipelago,3_3,Viner Sound,50.780483333333336,-126.4345,Mainstream Biological Consulting,MBC
13555,2023-06-16,Broughton Archipelago,3_3,Viner Sound,50.78045,-126.4345,Mainstream Biological Consulting,MBC
13556,2023-04-21,Broughton Archipelago,3_3,Wakeman 3,50.955416666666665,-126.51396666666666,Mainstream Biological Consulting,MBC
13557,2023-05-17,Broughton Archipelago,3_3,Wakeman 3,50.955416666666665,-126.51385,Mainstream Biological Consulting,MBC
13558,2023-06-17,Broughton Archipelago,3_3,Wakeman 3,50.95538333333333,-126.51388333333334,Mainstream Biological Consulting,MBC
13559,2023-04-21,Broughton Archipelago,3_3,Wakeman 4,50.98098333333333,-126.48953333333333,Mainstream Biological Consulting,MBC
13560,2023-05-17,Broughton Archipelago,3_3,Wakeman 4,50.98093333333333,-126.48963333333332,Mainstream Biological Consulting,MBC
13561,2023-06-17,Broughton Archipelago,3_3,Wakeman 4,50.98098333333333,-126.48956666666666,Mainstream Biological Consulting,MBC
13562,2023-04-21,Broughton Archipelago,3_3,Wehlis Bay Fish Farm,50.866933333333336,-126.9234,Mainstream Biological Consulting,MBC
13563,2023-05-17,Broughton Archipelago,3_3,Wehlis Bay Fish Farm,50.866216666666666,-126.92035,Mainstream Biological Consulting,MBC
14669,2021-04-15,Port Hardy,3_4,H9,50.833,-127.65233333333332,Pacificus Biological Services,Pacif
13564,2023-06-17,Broughton Archipelago,3_3,Wehlis Bay Fish Farm,50.866083333333336,-126.92008333333334,Mainstream Biological Consulting,MBC
13565,2023-04-19,Broughton Archipelago,3_3,Wicklow Point,50.7806,-126.70506666666668,Mainstream Biological Consulting,MBC
13566,2023-05-16,Broughton Archipelago,3_3,Wicklow Point,50.7806,-126.705,Mainstream Biological Consulting,MBC
13567,2023-06-16,Broughton Archipelago,3_3,Wicklow Point,50.78066666666667,-126.70478333333334,Mainstream Biological Consulting,MBC
13568,2021-03-24,Clayoquot Sound,2_3,BS-1,49.24146,-125.95143,Mainstream Biological Consulting,MBC
13569,2021-04-07,Clayoquot Sound,2_3,BS-1,49.242,-125.94945,Mainstream Biological Consulting,MBC
13570,2021-04-21,Clayoquot Sound,2_3,BS-1,49.24182,-125.95045,Mainstream Biological Consulting,MBC
13571,2021-05-05,Clayoquot Sound,2_3,BS-1,49.2416,-125.94931,Mainstream Biological Consulting,MBC
13572,2021-05-19,Clayoquot Sound,2_3,BS-1,49.24147,-125.94874,Mainstream Biological Consulting,MBC
13573,2021-03-24,Clayoquot Sound,2_3,BS-2,49.2245,-125.92216,Mainstream Biological Consulting,MBC
13574,2021-04-07,Clayoquot Sound,2_3,BS-2,49.22449,-125.92229,Mainstream Biological Consulting,MBC
13575,2021-04-21,Clayoquot Sound,2_3,BS-2,49.22461,-125.92171,Mainstream Biological Consulting,MBC
13576,2021-05-06,Clayoquot Sound,2_3,BS-2,49.22435,-125.92179,Mainstream Biological Consulting,MBC
13577,2021-05-20,Clayoquot Sound,2_3,BS-2,49.22452,-125.92226,Mainstream Biological Consulting,MBC
13578,2021-03-24,Clayoquot Sound,2_3,BS-3,49.27946,-125.90175,Mainstream Biological Consulting,MBC
13579,2021-04-07,Clayoquot Sound,2_3,BS-3,49.27952,-125.90143,Mainstream Biological Consulting,MBC
13580,2021-04-21,Clayoquot Sound,2_3,BS-3,49.27937,-125.90308,Mainstream Biological Consulting,MBC
13581,2021-05-05,Clayoquot Sound,2_3,BS-3,49.27944,-125.90116,Mainstream Biological Consulting,MBC
13582,2021-05-19,Clayoquot Sound,2_3,BS-3,49.27919,-125.90075,Mainstream Biological Consulting,MBC
13583,2021-03-24,Clayoquot Sound,2_3,BS-4,49.26799,-125.83709,Mainstream Biological Consulting,MBC
13584,2021-04-07,Clayoquot Sound,2_3,BS-4,49.26773,-125.83717,Mainstream Biological Consulting,MBC
13585,2021-04-21,Clayoquot Sound,2_3,BS-4,49.2678,-125.8372,Mainstream Biological Consulting,MBC
13586,2021-05-06,Clayoquot Sound,2_3,BS-4,49.26762,-125.83701,Mainstream Biological Consulting,MBC
13587,2021-05-20,Clayoquot Sound,2_3,BS-4,49.26785,-125.83705,Mainstream Biological Consulting,MBC
13588,2021-03-24,Clayoquot Sound,2_3,BS-5,49.32611,-125.81323,Mainstream Biological Consulting,MBC
13589,2021-04-07,Clayoquot Sound,2_3,BS-5,49.32603,-125.81351,Mainstream Biological Consulting,MBC
13590,2021-04-21,Clayoquot Sound,2_3,BS-5,49.32611,-125.81332,Mainstream Biological Consulting,MBC
13591,2021-05-06,Clayoquot Sound,2_3,BS-5,49.32614,-125.81347,Mainstream Biological Consulting,MBC
13592,2021-05-20,Clayoquot Sound,2_3,BS-5,49.32606,-125.81304,Mainstream Biological Consulting,MBC
13593,2021-03-24,Clayoquot Sound,2_3,BS-6,49.23782,-125.83383,Mainstream Biological Consulting,MBC
13594,2021-04-07,Clayoquot Sound,2_3,BS-6,49.23789,-125.83381,Mainstream Biological Consulting,MBC
13595,2021-04-21,Clayoquot Sound,2_3,BS-6,49.23795,-125.83401,Mainstream Biological Consulting,MBC
13596,2021-05-06,Clayoquot Sound,2_3,BS-6,49.23779,-125.8343,Mainstream Biological Consulting,MBC
13597,2021-05-20,Clayoquot Sound,2_3,BS-6,49.23782,-125.83386,Mainstream Biological Consulting,MBC
13598,2021-03-24,Clayoquot Sound,2_3,FC-2,49.20901,-125.75372,Mainstream Biological Consulting,MBC
13599,2021-04-07,Clayoquot Sound,2_3,FC-2,49.20931,-125.75371,Mainstream Biological Consulting,MBC
13600,2021-04-21,Clayoquot Sound,2_3,FC-2,49.21014,-125.75335,Mainstream Biological Consulting,MBC
13856,2021-05-13,Clio Channel,3_3,Site 2,50.57285,-126.4411,Mainstream Biological Consulting,MBC
13601,2021-05-06,Clayoquot Sound,2_3,FC-2,49.20982,-125.7538,Mainstream Biological Consulting,MBC
13602,2021-05-20,Clayoquot Sound,2_3,FC-2,49.209761,-125.754293,Mainstream Biological Consulting,MBC
13603,2021-03-24,Clayoquot Sound,2_3,FC-3,49.21075,-125.76978,Mainstream Biological Consulting,MBC
13604,2021-04-07,Clayoquot Sound,2_3,FC-3,49.21083,-125.7699,Mainstream Biological Consulting,MBC
13605,2021-04-21,Clayoquot Sound,2_3,FC-3,49.21093,-125.77002,Mainstream Biological Consulting,MBC
13606,2021-05-06,Clayoquot Sound,2_3,FC-3,49.21091,-125.76984,Mainstream Biological Consulting,MBC
13607,2021-05-20,Clayoquot Sound,2_3,FC-3,49.210934,-125.769907,Mainstream Biological Consulting,MBC
13608,2021-03-24,Clayoquot Sound,2_3,FC-4,49.23846,-125.74316,Mainstream Biological Consulting,MBC
13609,2021-04-07,Clayoquot Sound,2_3,FC-4,49.23843,-125.74316,Mainstream Biological Consulting,MBC
13610,2021-04-21,Clayoquot Sound,2_3,FC-4,49.2387,-125.74287,Mainstream Biological Consulting,MBC
13611,2021-05-06,Clayoquot Sound,2_3,FC-4,49.23835,-125.74341,Mainstream Biological Consulting,MBC
13612,2021-05-20,Clayoquot Sound,2_3,FC-4,49.238717,-125.742938,Mainstream Biological Consulting,MBC
13613,2021-03-24,Clayoquot Sound,2_3,FC-5,49.23376,-125.78458,Mainstream Biological Consulting,MBC
13614,2021-04-07,Clayoquot Sound,2_3,FC-5,49.23378,-125.78465,Mainstream Biological Consulting,MBC
13615,2021-04-21,Clayoquot Sound,2_3,FC-5,49.23386,-125.78474,Mainstream Biological Consulting,MBC
13616,2021-05-06,Clayoquot Sound,2_3,FC-5,49.23374,-125.78468,Mainstream Biological Consulting,MBC
13617,2021-05-20,Clayoquot Sound,2_3,FC-5,49.23384,-125.78468,Mainstream Biological Consulting,MBC
13618,2021-03-25,Clayoquot Sound,2_3,HI-1,49.38695,-125.95153,Mainstream Biological Consulting,MBC
13619,2021-04-08,Clayoquot Sound,2_3,HI-1,49.38658,-125.95145,Mainstream Biological Consulting,MBC
13620,2021-04-22,Clayoquot Sound,2_3,HI-1,49.38664,-125.95138,Mainstream Biological Consulting,MBC
13621,2021-05-05,Clayoquot Sound,2_3,HI-1,49.38686,-125.95138,Mainstream Biological Consulting,MBC
13622,2021-05-19,Clayoquot Sound,2_3,HI-1,49.38659,-125.95132,Mainstream Biological Consulting,MBC
13623,2021-03-25,Clayoquot Sound,2_3,HI-2,49.33596,-125.94824,Mainstream Biological Consulting,MBC
13624,2021-04-08,Clayoquot Sound,2_3,HI-2,49.33596,-125.9484,Mainstream Biological Consulting,MBC
13625,2021-04-22,Clayoquot Sound,2_3,HI-2,49.33599,-125.94841,Mainstream Biological Consulting,MBC
13626,2021-05-05,Clayoquot Sound,2_3,HI-2,49.336,-125.94823,Mainstream Biological Consulting,MBC
13627,2021-05-19,Clayoquot Sound,2_3,HI-2,49.33635,-125.94803,Mainstream Biological Consulting,MBC
13628,2021-03-25,Clayoquot Sound,2_3,MC-1,49.37649,-126.06329,Mainstream Biological Consulting,MBC
13629,2021-04-08,Clayoquot Sound,2_3,MC-1,49.37666,-126.06314,Mainstream Biological Consulting,MBC
13630,2021-04-22,Clayoquot Sound,2_3,MC-1,49.3767,-126.06313,Mainstream Biological Consulting,MBC
13631,2021-05-05,Clayoquot Sound,2_3,MC-1,49.37667,-126.06307,Mainstream Biological Consulting,MBC
13632,2021-05-19,Clayoquot Sound,2_3,MC-1,49.37644,-126.06354,Mainstream Biological Consulting,MBC
13633,2021-03-25,Clayoquot Sound,2_3,MC-3,49.33141,-126.07713,Mainstream Biological Consulting,MBC
13634,2021-04-08,Clayoquot Sound,2_3,MC-3,49.33133,-126.07712,Mainstream Biological Consulting,MBC
13635,2021-04-22,Clayoquot Sound,2_3,MC-3,49.33132,-126.07719,Mainstream Biological Consulting,MBC
13672,2022-06-02,Clayoquot Sound,2_3,BS-3,49.2794,-125.900683333333,Mainstream Biological Consulting,MBC
13636,2021-05-05,Clayoquot Sound,2_3,MC-3,49.33133,-126.07716,Mainstream Biological Consulting,MBC
13637,2021-05-19,Clayoquot Sound,2_3,MC-3,49.33156,-126.0769,Mainstream Biological Consulting,MBC
13638,2021-03-25,Clayoquot Sound,2_3,SD1,49.43385,-126.25895,Mainstream Biological Consulting,MBC
13639,2021-04-08,Clayoquot Sound,2_3,SD1,49.44024,-126.25666,Mainstream Biological Consulting,MBC
13640,2021-04-22,Clayoquot Sound,2_3,SD1,49.44023,-126.25659,Mainstream Biological Consulting,MBC
13641,2021-05-05,Clayoquot Sound,2_3,SD1,49.44024,-126.25665,Mainstream Biological Consulting,MBC
13642,2021-05-19,Clayoquot Sound,2_3,SD1,49.43958,-126.25608,Mainstream Biological Consulting,MBC
13643,2021-03-25,Clayoquot Sound,2_3,SI-1,49.39782,-126.17234,Mainstream Biological Consulting,MBC
13644,2021-04-08,Clayoquot Sound,2_3,SI-1,49.39791,-126.17355,Mainstream Biological Consulting,MBC
13645,2021-04-22,Clayoquot Sound,2_3,SI-1,49.39787,-126.17358,Mainstream Biological Consulting,MBC
13646,2021-05-05,Clayoquot Sound,2_3,SI-1,49.39789,-126.17237,Mainstream Biological Consulting,MBC
13647,2021-05-19,Clayoquot Sound,2_3,SI-1,49.39771,-126.17765,Mainstream Biological Consulting,MBC
13648,2021-03-25,Clayoquot Sound,2_3,SI-2,49.40309,-126.1726,Mainstream Biological Consulting,MBC
13649,2021-04-08,Clayoquot Sound,2_3,SI-2,49.40227,-126.1715,Mainstream Biological Consulting,MBC
13650,2021-04-22,Clayoquot Sound,2_3,SI-2,49.40235,-126.17149,Mainstream Biological Consulting,MBC
13651,2021-05-05,Clayoquot Sound,2_3,SI-2,49.40188,-126.16673,Mainstream Biological Consulting,MBC
13652,2021-05-19,Clayoquot Sound,2_3,SI-2,49.40221,-126.16618,Mainstream Biological Consulting,MBC
13653,2021-03-25,Clayoquot Sound,2_3,SI-3,49.43816,-126.07887,Mainstream Biological Consulting,MBC
13654,2021-04-08,Clayoquot Sound,2_3,SI-3,49.43816,-126.07898,Mainstream Biological Consulting,MBC
13655,2021-04-22,Clayoquot Sound,2_3,SI-3,49.43816,-126.07902,Mainstream Biological Consulting,MBC
13656,2021-05-05,Clayoquot Sound,2_3,SI-3,49.43816,-126.07891,Mainstream Biological Consulting,MBC
13657,2021-05-19,Clayoquot Sound,2_3,SI-3,49.43777,-126.07878,Mainstream Biological Consulting,MBC
13658,2022-04-06,Clayoquot Sound,2_3,BS-1,49.2406333333333,-125.949166666667,Mainstream Biological Consulting,MBC
13659,2022-04-21,Clayoquot Sound,2_3,BS-1,49.24165,-125.949116666667,Mainstream Biological Consulting,MBC
13660,2022-05-05,Clayoquot Sound,2_3,BS-1,49.2421333333333,-125.9496,Mainstream Biological Consulting,MBC
13661,2022-05-19,Clayoquot Sound,2_3,BS-1,49.2418166666667,-125.9491,Mainstream Biological Consulting,MBC
13662,2022-06-01,Clayoquot Sound,2_3,BS-1,49.2419166666667,-125.948983333333,Mainstream Biological Consulting,MBC
13663,2022-04-06,Clayoquot Sound,2_3,BS-2,49.2244333333333,-125.921983333333,Mainstream Biological Consulting,MBC
13664,2022-04-21,Clayoquot Sound,2_3,BS-2,49.2242833333333,-125.922,Mainstream Biological Consulting,MBC
13665,2022-05-05,Clayoquot Sound,2_3,BS-2,49.22415,-125.922416666667,Mainstream Biological Consulting,MBC
13666,2022-05-19,Clayoquot Sound,2_3,BS-2,49.22455,-125.922,Mainstream Biological Consulting,MBC
13667,2022-06-01,Clayoquot Sound,2_3,BS-2,49.2246666666667,-125.922166666667,Mainstream Biological Consulting,MBC
13668,2022-04-06,Clayoquot Sound,2_3,BS-3,49.2789166666667,-125.901466666667,Mainstream Biological Consulting,MBC
13669,2022-04-22,Clayoquot Sound,2_3,BS-3,49.2795666666667,-125.90145,Mainstream Biological Consulting,MBC
13670,2022-05-06,Clayoquot Sound,2_3,BS-3,49.2795666666667,-125.9012,Mainstream Biological Consulting,MBC
13671,2022-05-20,Clayoquot Sound,2_3,BS-3,49.2794,-125.901016666667,Mainstream Biological Consulting,MBC
13854,2021-04-30,Clio Channel,3_3,Site 8,50.61063333333333,-126.27186666666668,Mainstream Biological Consulting,MBC
13673,2022-04-06,Clayoquot Sound,2_3,BS-4,49.2683666666667,-125.836766666667,Mainstream Biological Consulting,MBC
13674,2022-04-22,Clayoquot Sound,2_3,BS-4,49.2677333333333,-125.837116666667,Mainstream Biological Consulting,MBC
13675,2022-05-06,Clayoquot Sound,2_3,BS-4,49.2677666666667,-125.837133333333,Mainstream Biological Consulting,MBC
13676,2022-05-20,Clayoquot Sound,2_3,BS-4,49.268,-125.837166666667,Mainstream Biological Consulting,MBC
13677,2022-06-02,Clayoquot Sound,2_3,BS-4,49.2679666666667,-125.83715,Mainstream Biological Consulting,MBC
13678,2022-04-06,Clayoquot Sound,2_3,BS-5,49.3260333333333,-125.812683333333,Mainstream Biological Consulting,MBC
13679,2022-04-22,Clayoquot Sound,2_3,BS-5,49.3261166666667,-125.812416666667,Mainstream Biological Consulting,MBC
13680,2022-05-06,Clayoquot Sound,2_3,BS-5,49.32605,-125.813166666667,Mainstream Biological Consulting,MBC
13681,2022-05-20,Clayoquot Sound,2_3,BS-5,49.3261333333333,-125.812666666667,Mainstream Biological Consulting,MBC
13682,2022-06-02,Clayoquot Sound,2_3,BS-5,49.3261833333333,-125.8125,Mainstream Biological Consulting,MBC
13683,2022-04-06,Clayoquot Sound,2_3,BS-6,49.2377666666667,-125.8339,Mainstream Biological Consulting,MBC
13684,2022-04-22,Clayoquot Sound,2_3,BS-6,49.2381833333333,-125.833716666667,Mainstream Biological Consulting,MBC
13685,2022-05-06,Clayoquot Sound,2_3,BS-6,49.2378166666667,-125.83365,Mainstream Biological Consulting,MBC
13686,2022-05-20,Clayoquot Sound,2_3,BS-6,49.2382333333333,-125.834033333333,Mainstream Biological Consulting,MBC
13687,2022-06-02,Clayoquot Sound,2_3,BS-6,49.23835,-125.83365,Mainstream Biological Consulting,MBC
13688,2022-04-06,Clayoquot Sound,2_3,FC-2,49.2093666666667,-125.754033333333,Mainstream Biological Consulting,MBC
13689,2022-04-22,Clayoquot Sound,2_3,FC-2,49.2086333333333,-125.754033333333,Mainstream Biological Consulting,MBC
13690,2022-05-06,Clayoquot Sound,2_3,FC-2,49.2084666666667,-125.75405,Mainstream Biological Consulting,MBC
13691,2022-05-20,Clayoquot Sound,2_3,FC-2,49.2097,-125.754166666667,Mainstream Biological Consulting,MBC
13692,2022-06-02,Clayoquot Sound,2_3,FC-2,49.2107,-125.753216666667,Mainstream Biological Consulting,MBC
13693,2022-04-06,Clayoquot Sound,2_3,FC-3,49.2108666666667,-125.769983333333,Mainstream Biological Consulting,MBC
13694,2022-04-22,Clayoquot Sound,2_3,FC-3,49.21095,-125.770083333333,Mainstream Biological Consulting,MBC
13695,2022-05-06,Clayoquot Sound,2_3,FC-3,49.2109166666667,-125.77005,Mainstream Biological Consulting,MBC
13696,2022-05-20,Clayoquot Sound,2_3,FC-3,49.21125,-125.769966666667,Mainstream Biological Consulting,MBC
13697,2022-06-02,Clayoquot Sound,2_3,FC-3,49.2110833333333,-125.77,Mainstream Biological Consulting,MBC
13698,2022-04-06,Clayoquot Sound,2_3,FC-4,49.2386833333333,-125.743183333333,Mainstream Biological Consulting,MBC
13699,2022-04-22,Clayoquot Sound,2_3,FC-4,49.2385333333333,-125.743233333333,Mainstream Biological Consulting,MBC
13700,2022-05-06,Clayoquot Sound,2_3,FC-4,49.2386833333333,-125.742966666667,Mainstream Biological Consulting,MBC
13701,2022-05-20,Clayoquot Sound,2_3,FC-4,49.2388333333333,-125.743016666667,Mainstream Biological Consulting,MBC
13702,2022-06-02,Clayoquot Sound,2_3,FC-4,49.23885,-125.7429,Mainstream Biological Consulting,MBC
13703,2022-04-06,Clayoquot Sound,2_3,FC-5,49.23375,-125.78505,Mainstream Biological Consulting,MBC
13704,2022-04-22,Clayoquot Sound,2_3,FC-5,49.2337166666667,-125.785,Mainstream Biological Consulting,MBC
13705,2022-05-06,Clayoquot Sound,2_3,FC-5,49.2337666666667,-125.784833333333,Mainstream Biological Consulting,MBC
13706,2022-05-20,Clayoquot Sound,2_3,FC-5,49.23375,-125.785233333333,Mainstream Biological Consulting,MBC
13707,2022-06-02,Clayoquot Sound,2_3,FC-5,49.2338833333333,-125.785,Mainstream Biological Consulting,MBC
13708,2022-04-07,Clayoquot Sound,2_3,HI-1,49.3869833333333,-125.9513,Mainstream Biological Consulting,MBC
